"_id","activity","bpu","experimentId","population","response","userId","username"
"ObjectId(""5a4e46fa90789136ad07740e"")","-1","eug10","ObjectId(""5a4e46fa90789136ad07740e"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e48be90789136ad077411"")","154.6875","eug8","ObjectId(""5a4e48be90789136ad077411"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e4aef90789136ad077414"")","-1","eug6","ObjectId(""5a4e4aef90789136ad077414"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e4d2c90789136ad077417"")","-1","eug16","ObjectId(""5a4e4d2c90789136ad077417"")","-1","0.12878674775",,"scripterResponse"
"ObjectId(""5a4e4e0290789136ad077418"")","200.757177871","eug10","ObjectId(""5a4e4e0290789136ad077418"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e4fc690789136ad07741b"")","-1","eug8","ObjectId(""5a4e4fc690789136ad07741b"")","10","-1",,"scripterPopulation"
"ObjectId(""5a4e51f890789136ad07741e"")","124.781586022","eug6","ObjectId(""5a4e51f890789136ad07741e"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e543490789136ad077421"")","156.884765625","eug16","ObjectId(""5a4e543490789136ad077421"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e550b90789136ad077422"")","-1","eug10","ObjectId(""5a4e550b90789136ad077422"")","277","-1",,"scripterPopulation"
"ObjectId(""5a4e56cf90789136ad077425"")","-1","eug8","ObjectId(""5a4e56cf90789136ad077425"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e590190789136ad077428"")","-1","eug6","ObjectId(""5a4e590190789136ad077428"")","91","-1",,"scripterPopulation"
"ObjectId(""5a4e5b3c90789136ad07742b"")","-1","eug16","ObjectId(""5a4e5b3c90789136ad07742b"")","108","-1",,"scripterPopulation"
"ObjectId(""5a4e5c1390789136ad07742c"")","-1","eug10","ObjectId(""5a4e5c1390789136ad07742c"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e5dd890789136ad07742f"")","159.988839286","eug8","ObjectId(""5a4e5dd890789136ad07742f"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e600990789136ad077432"")","-1","eug6","ObjectId(""5a4e600990789136ad077432"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e624590789136ad077435"")","-1","eug16","ObjectId(""5a4e624590789136ad077435"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e631c90789136ad077436"")","197.787267081","eug10","ObjectId(""5a4e631c90789136ad077436"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e64e190789136ad077439"")","-1","eug8","ObjectId(""5a4e64e190789136ad077439"")","17","-1",,"scripterPopulation"
"ObjectId(""5a4e671190789136ad07743c"")","147.202620968","eug6","ObjectId(""5a4e671190789136ad07743c"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e67bb90789136ad07743e"")","-1","eug6","ObjectId(""5a4e67bb90789136ad07743e"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e681290789136ad07743f"")","-1","eug8","ObjectId(""5a4e681290789136ad07743f"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e694e90789136ad077441"")","162.827380952","eug16","ObjectId(""5a4e694e90789136ad077441"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e69b290789136ad077442"")","-1","eug6","ObjectId(""5a4e69b290789136ad077442"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a4e69ff90789136ad077443"")","-1","eug8","ObjectId(""5a4e69ff90789136ad077443"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a4e6a2590789136ad077444"")","-1","eug10","ObjectId(""5a4e6a2590789136ad077444"")","329","-1",,"scripterPopulation"
"ObjectId(""5a4e6a4c90789136ad077445"")","-1","eug10","ObjectId(""5a4e6a4c90789136ad077445"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a4e6aab90789136ad077447"")","-1","eug16","ObjectId(""5a4e6aab90789136ad077447"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a4e6be990789136ad077449"")","-1","eug8","ObjectId(""5a4e6be990789136ad077449"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e6dcb90789136ad07744c"")","-1","eug10","ObjectId(""5a4e6dcb90789136ad07744c"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e6e1990789136ad07744d"")","-1","eug6","ObjectId(""5a4e6e1990789136ad07744d"")","96","-1",,"scripterPopulation"
"ObjectId(""5a4e6e2290789136ad07744e"")","-1","eug16","ObjectId(""5a4e6e2290789136ad07744e"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e705690789136ad077451"")","-1","eug16","ObjectId(""5a4e705690789136ad077451"")","81","-1",,"scripterPopulation"
"ObjectId(""5a4e70bc90789136ad077452"")","-1","eug6","ObjectId(""5a4e70bc90789136ad077452"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e712e90789136ad077453"")","-1","eug10","ObjectId(""5a4e712e90789136ad077453"")","-1","0.058860285723",,"scripterResponse"
"ObjectId(""5a4e72f290789136ad077456"")","154.825367647","eug8","ObjectId(""5a4e72f290789136ad077456"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e752290789136ad077459"")","-1","eug6","ObjectId(""5a4e752290789136ad077459"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e775f90789136ad07745c"")","-1","eug16","ObjectId(""5a4e775f90789136ad07745c"")","-1","0.119922668721",,"scripterResponse"
"ObjectId(""5a4e783690789136ad07745d"")","218.559027778","eug10","ObjectId(""5a4e783690789136ad07745d"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e79fb90789136ad077460"")","-1","eug8","ObjectId(""5a4e79fb90789136ad077460"")","21","-1",,"scripterPopulation"
"ObjectId(""5a4e7c2b90789136ad077463"")","138.891369048","eug6","ObjectId(""5a4e7c2b90789136ad077463"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e7e6790789136ad077466"")","143.416341146","eug16","ObjectId(""5a4e7e6790789136ad077466"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e7f3f90789136ad077467"")","-1","eug10","ObjectId(""5a4e7f3f90789136ad077467"")","381","-1",,"scripterPopulation"
"ObjectId(""5a4e810390789136ad07746a"")","-1","eug8","ObjectId(""5a4e810390789136ad07746a"")","-1","0.405026976659",,"scripterResponse"
"ObjectId(""5a4e81a190789136ad07746c"")","-1","eug6","ObjectId(""5a4e81a190789136ad07746c"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e81f990789136ad07746d"")","-1","eug8","ObjectId(""5a4e81f990789136ad07746d"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e824890789136ad07746e"")","-1","eug10","ObjectId(""5a4e824890789136ad07746e"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e829f90789136ad07746f"")","-1","eug16","ObjectId(""5a4e829f90789136ad07746f"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e833390789136ad077471"")","-1","eug6","ObjectId(""5a4e833390789136ad077471"")","47","-1",,"scripterPopulation"
"ObjectId(""5a4e856f90789136ad077474"")","-1","eug16","ObjectId(""5a4e856f90789136ad077474"")","70","-1",,"scripterPopulation"
"ObjectId(""5a4e864790789136ad077475"")","-1","eug10","ObjectId(""5a4e864790789136ad077475"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e880c90789136ad077478"")","143.098958333","eug8","ObjectId(""5a4e880c90789136ad077478"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e8a3c90789136ad07747b"")","-1","eug6","ObjectId(""5a4e8a3c90789136ad07747b"")","-1",0,,"scripterResponse"
"ObjectId(""5a4e8c7890789136ad07747f"")","-1","eug16","ObjectId(""5a4e8c7890789136ad07747f"")","-1","0.204958441515",,"scripterResponse"
"ObjectId(""5a4e8d4f90789136ad077480"")","210.297410436","eug10","ObjectId(""5a4e8d4f90789136ad077480"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e8f1590789136ad077483"")","-1","eug8","ObjectId(""5a4e8f1590789136ad077483"")","9","-1",,"scripterPopulation"
"ObjectId(""5a4e914490789136ad077486"")","146.119791667","eug6","ObjectId(""5a4e914490789136ad077486"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e938090789136ad077489"")","166.097383721","eug16","ObjectId(""5a4e938090789136ad077489"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e945790789136ad07748a"")","-1","eug10","ObjectId(""5a4e945790789136ad07748a"")","320","-1",,"scripterPopulation"
"ObjectId(""5a4e951a90789136ad07748c"")","-1","eug6","ObjectId(""5a4e951a90789136ad07748c"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e956e90789136ad07748d"")","-1","eug8","ObjectId(""5a4e956e90789136ad07748d"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e95c390789136ad07748e"")","-1","eug10","ObjectId(""5a4e95c390789136ad07748e"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e961490789136ad077490"")","-1","eug16","ObjectId(""5a4e961490789136ad077490"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4e961e90789136ad077491"")","-1","eug8","ObjectId(""5a4e961e90789136ad077491"")","-1","0.863607126757",,"scripterResponse"
"ObjectId(""5a4e984c90789136ad077494"")","-1","eug6","ObjectId(""5a4e984c90789136ad077494"")","91","-1",,"scripterPopulation"
"ObjectId(""5a4e9a8990789136ad077497"")","-1","eug16","ObjectId(""5a4e9a8990789136ad077497"")","74","-1",,"scripterPopulation"
"ObjectId(""5a4e9b6090789136ad077498"")","-1","eug10","ObjectId(""5a4e9b6090789136ad077498"")","-1","0.034031887701",,"scripterResponse"
"ObjectId(""5a4e9d2690789136ad07749b"")","1732.08705357","eug8","ObjectId(""5a4e9d2690789136ad07749b"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4e9f5590789136ad07749e"")","-1","eug6","ObjectId(""5a4e9f5590789136ad07749e"")","-1",0,,"scripterResponse"
"ObjectId(""5a4ea19190789136ad0774a1"")","-1","eug16","ObjectId(""5a4ea19190789136ad0774a1"")","-1","0.242695891679",,"scripterResponse"
"ObjectId(""5a4ea26990789136ad0774a2"")","222.134012803","eug10","ObjectId(""5a4ea26990789136ad0774a2"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ea42e90789136ad0774a5"")","-1","eug8","ObjectId(""5a4ea42e90789136ad0774a5"")","14","-1",,"scripterPopulation"
"ObjectId(""5a4ea65d90789136ad0774a8"")","149.021541262","eug6","ObjectId(""5a4ea65d90789136ad0774a8"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ea89990789136ad0774ab"")","145.147447183","eug16","ObjectId(""5a4ea89990789136ad0774ab"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ea97290789136ad0774ac"")","-1","eug10","ObjectId(""5a4ea97290789136ad0774ac"")","350","-1",,"scripterPopulation"
"ObjectId(""5a4eab3790789136ad0774af"")","-1","eug8","ObjectId(""5a4eab3790789136ad0774af"")","-1","0.233611438037",,"scripterResponse"
"ObjectId(""5a4ead6690789136ad0774b2"")","-1","eug6","ObjectId(""5a4ead6690789136ad0774b2"")","92","-1",,"scripterPopulation"
"ObjectId(""5a4eafa290789136ad0774b5"")","-1","eug16","ObjectId(""5a4eafa290789136ad0774b5"")","93","-1",,"scripterPopulation"
"ObjectId(""5a4eb07a90789136ad0774b6"")","-1","eug10","ObjectId(""5a4eb07a90789136ad0774b6"")","-1",0,,"scripterResponse"
"ObjectId(""5a4eb24090789136ad0774b9"")","148.978365385","eug8","ObjectId(""5a4eb24090789136ad0774b9"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4eb46f90789136ad0774bc"")","-1","eug6","ObjectId(""5a4eb46f90789136ad0774bc"")","-1",0,,"scripterResponse"
"ObjectId(""5a4eb6aa90789136ad0774bf"")","-1","eug16","ObjectId(""5a4eb6aa90789136ad0774bf"")","-1","0.0369573824976",,"scripterResponse"
"ObjectId(""5a4eb78390789136ad0774c0"")","206.423151048","eug10","ObjectId(""5a4eb78390789136ad0774c0"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4eb94890789136ad0774c3"")","-1","eug8","ObjectId(""5a4eb94890789136ad0774c3"")","12","-1",,"scripterPopulation"
"ObjectId(""5a4eba9990789136ad0774c5"")","-1","eug6","ObjectId(""5a4eba9990789136ad0774c5"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4ebaee90789136ad0774c6"")","-1","eug8","ObjectId(""5a4ebaee90789136ad0774c6"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4ebb3e90789136ad0774c8"")","-1","eug10","ObjectId(""5a4ebb3e90789136ad0774c8"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4ebb7890789136ad0774c9"")","169.073660714","eug6","ObjectId(""5a4ebb7890789136ad0774c9"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ebb9390789136ad0774ca"")","-1","eug16","ObjectId(""5a4ebb9390789136ad0774ca"")","-1","-1","ObjectId(""57a7f8539f7dbe5942dc4931"")","shirishgoyal"
"ObjectId(""5a4ebdb390789136ad0774cd"")","170.833333333","eug16","ObjectId(""5a4ebdb390789136ad0774cd"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ebe8b90789136ad0774ce"")","-1","eug10","ObjectId(""5a4ebe8b90789136ad0774ce"")","259","-1",,"scripterPopulation"
"ObjectId(""5a4ec05090789136ad0774d1"")","-1","eug8","ObjectId(""5a4ec05090789136ad0774d1"")","-1","0.180645246574",,"scripterResponse"
"ObjectId(""5a4ec28090789136ad0774d4"")","-1","eug6","ObjectId(""5a4ec28090789136ad0774d4"")","116","-1",,"scripterPopulation"
"ObjectId(""5a4ec4bb90789136ad0774d7"")","-1","eug16","ObjectId(""5a4ec4bb90789136ad0774d7"")","90","-1",,"scripterPopulation"
"ObjectId(""5a4ec59390789136ad0774d8"")","-1","eug10","ObjectId(""5a4ec59390789136ad0774d8"")","-1",0,,"scripterResponse"
"ObjectId(""5a4ec75990789136ad0774db"")","149.832589286","eug8","ObjectId(""5a4ec75990789136ad0774db"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ec98990789136ad0774de"")","-1","eug6","ObjectId(""5a4ec98990789136ad0774de"")","-1",0,,"scripterResponse"
"ObjectId(""5a4ecbc390789136ad0774e1"")","-1","eug16","ObjectId(""5a4ecbc390789136ad0774e1"")","-1","0.10828550462",,"scripterResponse"
"ObjectId(""5a4ecc9c90789136ad0774e2"")","201.221900545","eug10","ObjectId(""5a4ecc9c90789136ad0774e2"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ece6190789136ad0774e5"")","-1","eug8","ObjectId(""5a4ece6190789136ad0774e5"")","15","-1",,"scripterPopulation"
"ObjectId(""5a4ed09290789136ad0774e8"")","140.496715928","eug6","ObjectId(""5a4ed09290789136ad0774e8"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ed2cb90789136ad0774eb"")","146.865234375","eug16","ObjectId(""5a4ed2cb90789136ad0774eb"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ed3a490789136ad0774ec"")","-1","eug10","ObjectId(""5a4ed3a490789136ad0774ec"")","367","-1",,"scripterPopulation"
"ObjectId(""5a4ed56a90789136ad0774ef"")","-1","eug8","ObjectId(""5a4ed56a90789136ad0774ef"")","-1","0.17877516137",,"scripterResponse"
"ObjectId(""5a4ed79b90789136ad0774f2"")","-1","eug6","ObjectId(""5a4ed79b90789136ad0774f2"")","123","-1",,"scripterPopulation"
"ObjectId(""5a4ed9d490789136ad0774f5"")","-1","eug16","ObjectId(""5a4ed9d490789136ad0774f5"")","87","-1",,"scripterPopulation"
"ObjectId(""5a4edaad90789136ad0774f6"")","-1","eug10","ObjectId(""5a4edaad90789136ad0774f6"")","-1",0,,"scripterResponse"
"ObjectId(""5a4edc7390789136ad0774f9"")","130.815972222","eug8","ObjectId(""5a4edc7390789136ad0774f9"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4edea490789136ad0774fc"")","-1","eug6","ObjectId(""5a4edea490789136ad0774fc"")","-1",0,,"scripterResponse"
"ObjectId(""5a4ee0dc90789136ad0774ff"")","-1","eug16","ObjectId(""5a4ee0dc90789136ad0774ff"")","-1","0.0482712288705",,"scripterResponse"
"ObjectId(""5a4ee1b690789136ad077500"")","199.993245677","eug10","ObjectId(""5a4ee1b690789136ad077500"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ee37b90789136ad077503"")","-1","eug8","ObjectId(""5a4ee37b90789136ad077503"")","11","-1",,"scripterPopulation"
"ObjectId(""5a4ee5ad90789136ad077506"")","150.298913043","eug6","ObjectId(""5a4ee5ad90789136ad077506"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ee7e490789136ad077509"")","145.544763514","eug16","ObjectId(""5a4ee7e490789136ad077509"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ee8be90789136ad07750a"")","-1","eug10","ObjectId(""5a4ee8be90789136ad07750a"")","331","-1",,"scripterPopulation"
"ObjectId(""5a4eea8490789136ad07750d"")","-1","eug8","ObjectId(""5a4eea8490789136ad07750d"")","-1","0.799621901924",,"scripterResponse"
"ObjectId(""5a4eecb690789136ad077510"")","-1","eug6","ObjectId(""5a4eecb690789136ad077510"")","109","-1",,"scripterPopulation"
"ObjectId(""5a4eeeed90789136ad077513"")","-1","eug16","ObjectId(""5a4eeeed90789136ad077513"")","80","-1",,"scripterPopulation"
"ObjectId(""5a4eefc790789136ad077514"")","-1","eug10","ObjectId(""5a4eefc790789136ad077514"")","-1",0,,"scripterResponse"
"ObjectId(""5a4ef18c90789136ad077517"")","132.916666667","eug8","ObjectId(""5a4ef18c90789136ad077517"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ef3be90789136ad07751a"")","-1","eug6","ObjectId(""5a4ef3be90789136ad07751a"")","-1",0,,"scripterResponse"
"ObjectId(""5a4ef5f590789136ad07751d"")","-1","eug16","ObjectId(""5a4ef5f590789136ad07751d"")","-1","0.141216466064",,"scripterResponse"
"ObjectId(""5a4ef6d090789136ad07751e"")","217.986208101","eug10","ObjectId(""5a4ef6d090789136ad07751e"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4ef89590789136ad077521"")","-1","eug8","ObjectId(""5a4ef89590789136ad077521"")","12","-1",,"scripterPopulation"
"ObjectId(""5a4efac790789136ad077524"")","150.826671512","eug6","ObjectId(""5a4efac790789136ad077524"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4efcfd90789136ad077527"")","152.080195783","eug16","ObjectId(""5a4efcfd90789136ad077527"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4efdd990789136ad077528"")","-1","eug10","ObjectId(""5a4efdd990789136ad077528"")","316","-1",,"scripterPopulation"
"ObjectId(""5a4eff9e90789136ad07752b"")","-1","eug8","ObjectId(""5a4eff9e90789136ad07752b"")","-1",0,,"scripterResponse"
"ObjectId(""5a4f01d090789136ad07752e"")","-1","eug6","ObjectId(""5a4f01d090789136ad07752e"")","111","-1",,"scripterPopulation"
"ObjectId(""5a4f040690789136ad077531"")","-1","eug16","ObjectId(""5a4f040690789136ad077531"")","85","-1",,"scripterPopulation"
"ObjectId(""5a4f04e190789136ad077532"")","-1","eug10","ObjectId(""5a4f04e190789136ad077532"")","-1",0,,"scripterResponse"
"ObjectId(""5a4f06a690789136ad077535"")","158.642578125","eug8","ObjectId(""5a4f06a690789136ad077535"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4f08d990789136ad077538"")","-1","eug6","ObjectId(""5a4f08d990789136ad077538"")","-1",0,,"scripterResponse"
"ObjectId(""5a4f0b0e90789136ad07753b"")","-1","eug16","ObjectId(""5a4f0b0e90789136ad07753b"")","-1","0.148899865948",,"scripterResponse"
"ObjectId(""5a4f0be990789136ad07753c"")","180.485786604","eug10","ObjectId(""5a4f0be990789136ad07753c"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4f0daf90789136ad07753f"")","-1","eug8","ObjectId(""5a4f0daf90789136ad07753f"")","9","-1",,"scripterPopulation"
"ObjectId(""5a4f0fe290789136ad077542"")","142.50753012","eug6","ObjectId(""5a4f0fe290789136ad077542"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4f121690789136ad077545"")","154.372970779","eug16","ObjectId(""5a4f121690789136ad077545"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4f12f190789136ad077546"")","-1","eug10","ObjectId(""5a4f12f190789136ad077546"")","323","-1",,"scripterPopulation"
"ObjectId(""5a4f14b790789136ad077549"")","-1","eug8","ObjectId(""5a4f14b790789136ad077549"")","-1","0.0334343947045",,"scripterResponse"
"ObjectId(""5a4f16ea90789136ad07754c"")","-1","eug6","ObjectId(""5a4f16ea90789136ad07754c"")","116","-1",,"scripterPopulation"
"ObjectId(""5a4f191e90789136ad07754f"")","-1","eug16","ObjectId(""5a4f191e90789136ad07754f"")","85","-1",,"scripterPopulation"
"ObjectId(""5a4f19fa90789136ad077550"")","-1","eug10","ObjectId(""5a4f19fa90789136ad077550"")","-1",0,,"scripterResponse"
"ObjectId(""5a4f1bc090789136ad077553"")","145.833333333","eug8","ObjectId(""5a4f1bc090789136ad077553"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4f1df390789136ad077556"")","-1","eug6","ObjectId(""5a4f1df390789136ad077556"")","-1",0,,"scripterResponse"
"ObjectId(""5a4f202790789136ad077559"")","-1","eug16","ObjectId(""5a4f202790789136ad077559"")","-1","0.0359111043919",,"scripterResponse"
"ObjectId(""5a4f210290789136ad07755a"")","203.064531734","eug10","ObjectId(""5a4f210290789136ad07755a"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4f22c990789136ad07755d"")","-1","eug8","ObjectId(""5a4f22c990789136ad07755d"")","11","-1",,"scripterPopulation"
"ObjectId(""5a4f24fb90789136ad077560"")","158.903155941","eug6","ObjectId(""5a4f24fb90789136ad077560"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4f272f90789136ad077563"")","143.316915761","eug16","ObjectId(""5a4f272f90789136ad077563"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4f280b90789136ad077564"")","-1","eug10","ObjectId(""5a4f280b90789136ad077564"")","325","-1",,"scripterPopulation"
"ObjectId(""5a4f29d290789136ad077567"")","-1","eug8","ObjectId(""5a4f29d290789136ad077567"")","-1",0,,"scripterResponse"
"ObjectId(""5a4f2c0490789136ad07756a"")","-1","eug6","ObjectId(""5a4f2c0490789136ad07756a"")","98","-1",,"scripterPopulation"
"ObjectId(""5a4f2e3890789136ad07756d"")","-1","eug16","ObjectId(""5a4f2e3890789136ad07756d"")","84","-1",,"scripterPopulation"
